Sales Person,Geo,Product,Date,Amount,Boxes
SP12,G5,P16,04-09-2022,6545,219
SP04,G2,P07,04-09-2022,9982,357
SP21,G6,P13,04-09-2022,6363,398
SP04,G5,P15,04-09-2022,14336,1304
SP24,G1,P10,04-09-2022,7063,253
SP17,G5,P11,04-09-2022,5551,199
SP05,G2,P09,04-09-2022,448,38
SP11,G6,P21,05-09-2022,9121,481
SP04,G3,P09,05-09-2022,6258,626
SP20,G3,P18,05-09-2022,10752,347
SP08,G4,P13,05-09-2022,12411,540
SP11,G5,P18,05-09-2022,308,10
SP25,G2,P12,05-09-2022,10689,764
SP04,G6,P07,05-09-2022,448,16
SP11,G2,P05,05-09-2022,4410,260
SP15,G6,P15,08-09-2022,6265,570
SP05,G3,P21,08-09-2022,7301,366
SP03,G5,P18,08-09-2022,4802,185
SP14,G3,P01,08-09-2022,1358,53
SP21,G2,P02,08-09-2022,1610,147
SP03,G6,P22,08-09-2022,63,3
SP05,G4,P21,08-09-2022,161,8
SP02,G3,P03,08-09-2022,1246,70
SP15,G1,P11,08-09-2022,49,3
SP09,G2,P03,08-09-2022,4032,202
SP18,G3,P09,08-09-2022,1085,181
SP10,G2,P10,08-09-2022,4347,174
SP15,G5,P17,08-09-2022,7084,322
SP13,G3,P04,08-09-2022,5383,300
SP06,G3,P12,08-09-2022,1351,123
SP19,G5,P19,08-09-2022,3591,257
SP13,G3,P12,08-09-2022,1540,154
SP22,G2,P07,08-09-2022,9884,341
SP18,G1,P13,08-09-2022,9415,554
SP02,G5,P07,08-09-2022,1778,66
SP17,G3,P04,08-09-2022,8120,370
SP23,G6,P01,08-09-2022,2849,95
SP13,G5,P13,08-09-2022,2408,115
SP07,G3,P17,08-09-2022,12075,549
SP06,G3,P18,08-09-2022,2730,95
SP19,G6,P04,09-09-2022,1778,112
SP18,G4,P09,09-09-2022,4725,591
SP13,G3,P20,09-09-2022,6405,338
SP03,G6,P08,09-09-2022,2674,122
SP24,G1,P08,09-09-2022,5908,311
SP24,G5,P03,09-09-2022,7301,457
SP24,G2,P10,09-09-2022,154,6
SP12,G2,P09,09-09-2022,343,29
SP03,G4,P19,09-09-2022,14903,1656
SP17,G4,P12,09-09-2022,5390,318
SP09,G5,P03,09-09-2022,553,27
SP23,G6,P10,09-09-2022,7266,346
SP14,G4,P05,09-09-2022,8792,419
SP05,G1,P04,09-09-2022,8967,561
SP24,G1,P13,09-09-2022,3661,167
SP13,G4,P19,10-09-2022,1344,112
SP15,G5,P09,10-09-2022,10262,856
SP03,G1,P05,10-09-2022,4480,264
SP21,G4,P22,10-09-2022,7784,300
SP01,G2,P17,10-09-2022,19054,658
SP17,G4,P08,10-09-2022,23268,1058
SP08,G1,P06,11-09-2022,3885,195
SP17,G6,P06,11-09-2022,7147,477
SP19,G1,P16,11-09-2022,4571,164
SP23,G5,P20,11-09-2022,7973,614
SP07,G6,P01,11-09-2022,6055,202
SP09,G4,P03,11-09-2022,847,43
SP08,G4,P09,11-09-2022,4914,702
SP02,G5,P08,11-09-2022,1358,76
SP01,G4,P17,11-09-2022,1428,50
SP14,G2,P22,11-09-2022,8764,439
SP25,G5,P03,11-09-2022,10472,456
SP22,G6,P10,11-09-2022,1960,70
SP03,G3,P06,11-09-2022,10171,536
SP04,G3,P15,11-09-2022,8253,551
SP01,G1,P16,11-09-2022,9534,367
SP19,G3,P08,11-09-2022,5936,350
SP01,G6,P06,12-09-2022,154,8
SP08,G4,P18,12-09-2022,5663,196
SP09,G6,P15,12-09-2022,11298,1256
SP19,G3,P01,12-09-2022,1309,49
SP03,G6,P06,12-09-2022,3815,212
SP23,G5,P07,12-09-2022,385,16
SP18,G2,P22,12-09-2022,315,15
SP06,G1,P22,12-09-2022,11823,657
SP03,G5,P07,12-09-2022,2891,108
SP22,G6,P05,12-09-2022,5278,264
SP20,G6,P10,12-09-2022,8036,335
SP21,G6,P22,12-09-2022,2940,128
SP02,G1,P22,12-09-2022,8309,333
SP12,G1,P07,12-09-2022,1820,63
SP08,G2,P09,12-09-2022,1393,127
SP02,G4,P18,12-09-2022,6440,215
SP07,G6,P16,12-09-2022,2275,99
SP01,G6,P10,12-09-2022,3941,180
SP23,G6,P19,12-09-2022,49,4
SP18,G2,P03,12-09-2022,3346,168
SP14,G1,P14,15-09-2022,4592,511
SP21,G5,P12,15-09-2022,8862,522
SP22,G4,P06,15-09-2022,9590,640
SP04,G2,P13,15-09-2022,7175,359
SP11,G1,P10,15-09-2022,2534,91
SP02,G1,P06,15-09-2022,1162,62
SP10,G3,P05,15-09-2022,7042,470
SP06,G1,P20,15-09-2022,7392,493
SP24,G3,P05,15-09-2022,371,20
SP23,G4,P06,16-09-2022,7728,368
SP20,G5,P18,16-09-2022,518,21
SP08,G1,P07,16-09-2022,8547,317
SP15,G5,P05,16-09-2022,4018,192
SP21,G4,P17,16-09-2022,6118,266
SP12,G4,P11,16-09-2022,1582,55
SP23,G4,P13,16-09-2022,3626,214
SP18,G3,P11,16-09-2022,8981,360
SP08,G2,P19,16-09-2022,3304,255
SP03,G6,P11,16-09-2022,6076,196
SP04,G1,P15,16-09-2022,12530,964
SP02,G2,P20,16-09-2022,3675,283
SP15,G6,P04,16-09-2022,434,28
SP10,G1,P20,16-09-2022,5509,307
SP01,G1,P21,16-09-2022,10843,517
SP01,G3,P09,16-09-2022,7623,587
SP01,G3,P12,16-09-2022,7623,636
SP01,G3,P10,17-09-2022,6573,313
SP05,G1,P14,17-09-2022,2520,149
SP04,G1,P21,17-09-2022,910,54
SP24,G2,P19,17-09-2022,5397,416
SP16,G3,P16,17-09-2022,4263,158
SP19,G6,P17,17-09-2022,7637,273
SP11,G3,P13,17-09-2022,15239,953
SP23,G2,P08,17-09-2022,7840,392
SP16,G3,P18,17-09-2022,1302,51
SP16,G2,P17,17-09-2022,3192,128
SP23,G4,P16,17-09-2022,4312,188
SP18,G2,P16,17-09-2022,6258,224
SP05,G2,P22,17-09-2022,7931,418
SP19,G3,P22,17-09-2022,2576,129
SP03,G1,P17,17-09-2022,623,22
SP20,G6,P17,17-09-2022,7567,292
SP13,G1,P22,18-09-2022,6363,266
SP02,G3,P22,18-09-2022,1645,75
SP25,G3,P19,18-09-2022,12740,980
SP12,G3,P20,18-09-2022,6755,483
SP15,G1,P12,18-09-2022,13321,833
SP09,G5,P21,18-09-2022,1078,57
SP14,G3,P08,18-09-2022,13104,624
SP07,G3,P18,18-09-2022,10241,366
SP19,G6,P13,19-09-2022,1904,112
SP15,G3,P20,19-09-2022,4116,217
SP09,G3,P10,19-09-2022,1302,55
SP03,G3,P10,19-09-2022,4606,210
SP25,G1,P06,19-09-2022,8526,569
SP19,G3,P17,22-09-2022,13832,577
SP03,G6,P17,22-09-2022,10962,392
SP04,G1,P05,22-09-2022,5383,317
SP25,G5,P15,22-09-2022,2856,179
SP19,G2,P16,22-09-2022,2954,96
SP05,G2,P10,22-09-2022,14385,600
SP10,G6,P06,22-09-2022,10346,647
SP24,G1,P20,22-09-2022,1568,83
SP11,G6,P16,22-09-2022,3682,148
SP02,G1,P11,22-09-2022,5544,185
SP02,G2,P11,22-09-2022,252,10
SP06,G3,P08,22-09-2022,6230,271
SP15,G4,P11,23-09-2022,3724,129
SP02,G4,P12,23-09-2022,5544,427
SP01,G6,P04,23-09-2022,8624,392
SP17,G1,P02,23-09-2022,4627,515
SP01,G5,P12,23-09-2022,13237,1019
SP08,G3,P05,23-09-2022,3143,158
SP22,G3,P16,23-09-2022,8631,376
SP06,G3,P21,23-09-2022,4886,288
SP18,G4,P03,23-09-2022,5012,295
SP20,G2,P05,23-09-2022,7847,462
SP01,G3,P02,24-09-2022,2709,301
SP20,G6,P01,24-09-2022,8918,372
SP02,G6,P17,24-09-2022,11942,543
SP08,G6,P19,24-09-2022,19173,1279
SP16,G1,P17,24-09-2022,2590,87
SP16,G4,P04,24-09-2022,2555,160
SP10,G5,P05,24-09-2022,861,46
SP07,G5,P17,24-09-2022,11956,544
SP07,G4,P19,24-09-2022,8589,661
SP05,G6,P22,24-09-2022,6496,361
SP20,G3,P01,24-09-2022,5299,204
SP13,G6,P21,24-09-2022,4858,324
SP15,G4,P08,24-09-2022,357,19
SP08,G1,P02,24-09-2022,5264,405
SP09,G5,P10,24-09-2022,7896,304
SP05,G2,P15,24-09-2022,9548,796
SP08,G5,P04,24-09-2022,3024,178
SP17,G4,P01,24-09-2022,12257,409
SP05,G3,P01,24-09-2022,5327,184
SP18,G6,P11,24-09-2022,784,33
SP08,G6,P13,25-09-2022,5824,278
SP25,G4,P22,25-09-2022,11354,494
SP11,G3,P15,25-09-2022,7245,725
SP16,G4,P12,25-09-2022,2870,160
SP25,G4,P09,25-09-2022,721,91
SP04,G2,P01,25-09-2022,1274,42
SP15,G6,P03,25-09-2022,12187,717
SP19,G4,P05,25-09-2022,17969,899
SP19,G5,P17,25-09-2022,2471,103
SP13,G6,P13,25-09-2022,2296,100
SP21,G4,P03,25-09-2022,10801,636
SP01,G5,P07,25-09-2022,3031,117
SP01,G2,P12,25-09-2022,112,11
SP03,G5,P17,25-09-2022,329,14
SP03,G4,P12,25-09-2022,9590,600
SP09,G3,P07,25-09-2022,3220,115
SP04,G1,P11,25-09-2022,9660,358
SP08,G1,P14,25-09-2022,9737,886
SP05,G6,P15,25-09-2022,3899,488
SP10,G6,P18,26-09-2022,1477,48
SP15,G5,P10,26-09-2022,4242,152
SP25,G2,P19,26-09-2022,8946,895
SP25,G1,P09,26-09-2022,14504,1813
SP15,G4,P18,26-09-2022,6433,202
SP06,G3,P11,26-09-2022,9261,343
SP20,G4,P13,26-09-2022,756,38
SP03,G2,P15,26-09-2022,4018,447
SP12,G5,P08,26-09-2022,168,9
SP03,G3,P17,26-09-2022,4004,149
SP13,G5,P08,26-09-2022,6272,299
SP08,G1,P19,26-09-2022,5215,348
SP03,G4,P10,26-09-2022,3094,148
SP21,G5,P08,26-09-2022,9324,583
SP23,G6,P16,26-09-2022,20447,758
SP07,G1,P15,26-09-2022,14189,1183
SP13,G1,P20,26-09-2022,6503,434
SP06,G2,P12,26-09-2022,2212,202
SP11,G4,P21,26-09-2022,2975,142
SP14,G2,P14,29-09-2022,4788,342
SP13,G2,P14,29-09-2022,9604,565
SP21,G4,P07,29-09-2022,616,24
SP20,G2,P02,29-09-2022,7644,695
SP07,G1,P02,29-09-2022,4193,263
SP18,G5,P05,29-09-2022,6132,307
SP20,G4,P20,29-09-2022,7896,376
SP22,G4,P16,29-09-2022,2576,96
SP13,G1,P04,29-09-2022,2821,157
SP07,G5,P11,29-09-2022,12103,485
SP02,G3,P20,29-09-2022,5271,377
SP12,G2,P15,29-09-2022,5117,512
SP08,G6,P09,30-09-2022,4767,434
SP04,G1,P17,30-09-2022,20076,670
SP25,G4,P06,30-09-2022,2583,185
SP20,G4,P09,30-09-2022,14210,2030
SP01,G3,P15,30-09-2022,4403,315
SP03,G5,P10,30-09-2022,12985,619
SP14,G3,P13,30-09-2022,1358,68
SP01,G1,P15,30-09-2022,203,19
SP06,G5,P06,30-09-2022,1281,99
SP22,G5,P16,30-09-2022,13475,539
SP19,G6,P14,30-09-2022,1547,119
SP04,G1,P03,30-09-2022,6013,317
SP20,G5,P19,30-09-2022,10703,1071
SP10,G3,P11,30-09-2022,7630,306
SP21,G2,P06,30-09-2022,5369,384
SP03,G5,P21,30-09-2022,7917,360
SP02,G5,P06,30-09-2022,259,17
SP10,G2,P16,01-10-2022,3115,112
SP14,G6,P06,01-10-2022,10731,537
SP18,G6,P06,01-10-2022,2352,181
SP03,G2,P08,01-10-2022,5138,303
SP17,G1,P09,01-10-2022,1428,102
SP07,G5,P13,01-10-2022,3598,157
SP04,G5,P06,01-10-2022,10528,555
SP15,G3,P11,02-10-2022,2100,70
SP21,G1,P01,02-10-2022,6797,262
SP14,G2,P17,02-10-2022,6202,249
SP05,G5,P01,02-10-2022,8001,348
SP08,G2,P05,02-10-2022,13832,814
SP13,G2,P19,02-10-2022,1568,121
SP13,G6,P07,02-10-2022,3129,112
SP05,G5,P11,02-10-2022,6944,278
SP14,G6,P16,02-10-2022,7672,265
SP08,G6,P08,02-10-2022,4137,197
SP14,G2,P03,02-10-2022,1365,72
SP12,G4,P04,02-10-2022,7238,453
SP14,G4,P03,02-10-2022,10500,457
SP18,G2,P20,02-10-2022,6790,453
SP14,G1,P19,02-10-2022,7203,515
SP22,G1,P15,02-10-2022,6202,443
SP02,G2,P14,05-10-2022,8351,696
SP24,G1,P19,05-10-2022,980,109
SP11,G5,P13,05-10-2022,12908,562
SP09,G3,P19,05-10-2022,4473,320
SP04,G1,P18,06-10-2022,3066,93
SP16,G1,P07,06-10-2022,4053,177
SP04,G6,P08,06-10-2022,3024,152
SP13,G5,P16,07-10-2022,2100,68
SP20,G5,P10,07-10-2022,2555,112
SP09,G6,P16,07-10-2022,6559,243
SP19,G3,P06,07-10-2022,8176,390
SP04,G6,P03,07-10-2022,17675,884
SP18,G5,P15,07-10-2022,11004,1223
SP25,G4,P01,07-10-2022,2233,77
SP05,G2,P01,07-10-2022,16359,712
SP06,G6,P19,07-10-2022,3192,228
SP14,G3,P06,07-10-2022,5313,380
SP19,G3,P04,07-10-2022,1841,97
SP02,G6,P10,07-10-2022,9884,396
SP04,G4,P14,07-10-2022,3066,205
SP09,G3,P18,07-10-2022,11207,362
SP11,G1,P02,07-10-2022,6321,452
SP10,G1,P09,07-10-2022,5299,663
SP02,G5,P21,08-10-2022,11578,552
SP25,G1,P08,08-10-2022,4298,239
SP16,G5,P15,08-10-2022,9548,682
SP10,G4,P10,08-10-2022,5663,236
SP10,G6,P10,08-10-2022,329,15
SP10,G4,P05,08-10-2022,9275,489
SP12,G5,P11,08-10-2022,77,3
SP10,G1,P04,08-10-2022,4256,224
SP23,G6,P03,09-10-2022,4018,237
SP15,G6,P05,09-10-2022,6699,479
SP24,G2,P13,09-10-2022,4571,241
SP05,G5,P13,09-10-2022,4193,200
SP18,G2,P09,09-10-2022,392,28
SP11,G6,P03,09-10-2022,3192,146
SP05,G3,P22,09-10-2022,154,7
SP06,G6,P07,09-10-2022,5502,212
SP14,G6,P09,09-10-2022,4389,439
SP08,G5,P08,09-10-2022,12215,764
SP13,G6,P09,09-10-2022,1960,140
SP23,G1,P12,09-10-2022,994,77
SP19,G4,P10,09-10-2022,3731,150
SP22,G2,P22,12-10-2022,11851,456
SP18,G4,P18,12-10-2022,7798,289
SP10,G4,P08,12-10-2022,658,32
SP18,G1,P15,12-10-2022,18963,1355
SP10,G1,P08,12-10-2022,574,34
SP12,G3,P18,12-10-2022,763,28
SP16,G3,P02,12-10-2022,1295,108
SP12,G2,P10,12-10-2022,1281,61
SP19,G3,P15,12-10-2022,6657,606
SP16,G3,P05,12-10-2022,1533,110
SP21,G6,P08,12-10-2022,2534,121
SP23,G2,P14,12-10-2022,3808,224
SP09,G4,P08,12-10-2022,7637,425
SP12,G3,P02,13-10-2022,5397,416
SP01,G5,P16,13-10-2022,5649,202
SP20,G3,P07,13-10-2022,2996,116
SP04,G5,P16,13-10-2022,2247,87
SP09,G2,P09,13-10-2022,1092,84
SP13,G1,P05,13-10-2022,4368,292
SP01,G3,P14,13-10-2022,868,87
SP07,G2,P01,13-10-2022,8729,364
SP13,G2,P08,13-10-2022,2065,130
SP07,G4,P08,13-10-2022,6293,274
SP05,G4,P19,13-10-2022,7602,761
SP16,G3,P03,13-10-2022,10150,598
SP10,G6,P03,13-10-2022,11081,739
SP14,G2,P04,13-10-2022,588,27
SP22,G6,P19,13-10-2022,3710,413
SP24,G4,P04,14-10-2022,371,27
SP21,G4,P13,14-10-2022,2254,119
SP12,G5,P22,14-10-2022,2345,112
SP01,G5,P02,14-10-2022,18473,2053
SP04,G2,P16,14-10-2022,1680,58
SP17,G2,P13,14-10-2022,4508,215
SP02,G5,P04,15-10-2022,8463,385
SP19,G1,P15,15-10-2022,931,117
SP13,G3,P06,15-10-2022,12460,623
SP02,G5,P01,15-10-2022,868,37
SP21,G6,P18,15-10-2022,301,13
SP10,G1,P15,15-10-2022,434,37
SP17,G6,P22,15-10-2022,2058,115
SP25,G3,P14,15-10-2022,9597,873
SP16,G1,P03,16-10-2022,13314,784
SP21,G6,P15,16-10-2022,630,70
SP04,G2,P04,16-10-2022,8918,446
SP15,G1,P18,16-10-2022,7133,223
SP23,G5,P12,16-10-2022,1638,97
SP16,G1,P02,16-10-2022,8253,551
SP02,G1,P01,16-10-2022,5950,192
SP13,G4,P02,16-10-2022,7000,875
SP15,G3,P16,16-10-2022,2030,89
SP23,G1,P03,16-10-2022,8337,439
SP03,G1,P01,16-10-2022,1876,79
SP09,G3,P06,16-10-2022,9352,446
SP02,G1,P02,16-10-2022,5621,625
SP03,G1,P09,16-10-2022,6062,674
SP17,G2,P04,16-10-2022,5054,266
SP10,G2,P11,16-10-2022,7581,237
SP13,G2,P10,16-10-2022,7763,353
SP14,G5,P14,16-10-2022,9387,626
SP01,G3,P13,16-10-2022,966,57
SP12,G1,P03,16-10-2022,5278,278
SP19,G4,P14,16-10-2022,18354,1669
SP16,G1,P10,16-10-2022,1330,61
SP24,G3,P06,16-10-2022,1155,83
SP17,G2,P09,16-10-2022,4669,667
SP08,G3,P12,16-10-2022,4676,293
SP11,G2,P11,16-10-2022,602,21
SP22,G5,P08,19-10-2022,13090,770
SP15,G5,P07,19-10-2022,11928,459
SP09,G5,P11,19-10-2022,4634,145
SP02,G6,P20,19-10-2022,5292,252
SP19,G6,P22,19-10-2022,9065,378
SP04,G6,P10,19-10-2022,12299,560
SP11,G4,P18,19-10-2022,6818,273
SP02,G4,P20,19-10-2022,3773,252
SP13,G6,P02,19-10-2022,5138,367
SP09,G5,P20,19-10-2022,4557,269
SP01,G5,P03,19-10-2022,2751,138
SP18,G5,P19,19-10-2022,10906,779
SP20,G2,P21,19-10-2022,5621,256
SP13,G2,P13,20-10-2022,2471,155
SP05,G2,P14,20-10-2022,6139,410
SP12,G2,P07,20-10-2022,2807,128
SP18,G5,P04,20-10-2022,8169,454
SP13,G5,P05,20-10-2022,8785,586
SP01,G4,P22,20-10-2022,5628,256
SP11,G2,P14,20-10-2022,1302,77
SP18,G5,P22,20-10-2022,9282,387
SP04,G2,P18,20-10-2022,4046,162
SP22,G3,P07,20-10-2022,10605,442
SP06,G1,P02,20-10-2022,5929,539
SP08,G3,P18,20-10-2022,2611,105
SP03,G1,P15,20-10-2022,7686,769
SP07,G2,P14,20-10-2022,2786,164
SP22,G1,P19,20-10-2022,4123,516
SP17,G6,P21,20-10-2022,1477,78
SP05,G6,P17,20-10-2022,12040,416
SP13,G6,P12,20-10-2022,4340,310
SP15,G4,P21,20-10-2022,2639,126
SP14,G4,P09,21-10-2022,7931,1322
SP13,G4,P07,21-10-2022,1078,45
SP19,G5,P13,21-10-2022,8680,362
SP18,G4,P08,21-10-2022,8967,427
SP14,G2,P11,21-10-2022,12075,465
SP05,G6,P12,21-10-2022,4396,294
SP11,G4,P16,21-10-2022,2877,96
SP14,G4,P04,21-10-2022,1659,104
SP16,G5,P19,21-10-2022,616,42
SP08,G6,P03,21-10-2022,7021,469
SP23,G2,P19,21-10-2022,3255,296
SP20,G3,P15,21-10-2022,5516,613
SP22,G6,P14,21-10-2022,18039,1289
SP11,G6,P18,21-10-2022,12593,394
SP18,G4,P16,21-10-2022,1981,67
SP05,G2,P04,21-10-2022,6552,410
SP08,G2,P04,21-10-2022,10682,629
SP16,G6,P19,21-10-2022,11046,789
SP22,G2,P05,21-10-2022,4263,225
SP01,G6,P09,21-10-2022,5558,464
SP23,G3,P18,22-10-2022,4214,128
SP09,G1,P13,22-10-2022,7301,406
SP04,G3,P19,22-10-2022,4473,373
SP10,G4,P11,22-10-2022,11081,462
SP24,G4,P05,22-10-2022,1120,75
SP18,G3,P08,22-10-2022,10297,430
SP20,G6,P02,22-10-2022,1869,234
SP10,G1,P13,22-10-2022,12229,644
SP16,G2,P04,22-10-2022,7707,482
SP02,G2,P18,22-10-2022,1351,55
SP12,G1,P16,22-10-2022,7035,252
SP01,G4,P07,22-10-2022,3178,114
SP10,G4,P19,22-10-2022,3668,408
SP07,G3,P09,22-10-2022,15295,1700
SP18,G2,P18,22-10-2022,9667,323
SP20,G5,P03,22-10-2022,7308,488
SP07,G2,P04,22-10-2022,6888,328
SP23,G1,P08,22-10-2022,1085,46
SP13,G4,P22,22-10-2022,3549,148
SP15,G4,P09,23-10-2022,245,21
SP04,G5,P21,23-10-2022,525,24
SP25,G4,P18,23-10-2022,9373,313
SP02,G2,P08,23-10-2022,3822,225
SP14,G1,P05,23-10-2022,4326,206
SP21,G5,P06,23-10-2022,427,23
SP20,G3,P03,23-10-2022,12236,816
SP05,G4,P13,23-10-2022,4655,259
SP11,G4,P08,23-10-2022,1246,78
SP07,G4,P17,23-10-2022,11291,452
SP05,G1,P02,26-10-2022,5530,395
SP03,G3,P14,26-10-2022,7658,851
SP17,G2,P05,26-10-2022,1204,67
SP21,G3,P16,26-10-2022,7238,250
SP03,G5,P11,26-10-2022,2359,91
SP16,G2,P05,26-10-2022,4676,234
SP19,G2,P21,26-10-2022,4893,233
SP12,G6,P21,26-10-2022,5152,258
SP09,G5,P18,27-10-2022,3808,142
SP09,G3,P22,27-10-2022,6538,273
SP14,G6,P14,27-10-2022,3486,249
SP01,G5,P11,27-10-2022,4865,174
SP23,G6,P14,27-10-2022,4606,384
SP22,G4,P17,27-10-2022,35,2
SP03,G6,P20,27-10-2022,6069,304
SP01,G1,P17,27-10-2022,21,1
SP05,G4,P01,27-10-2022,8071,299
SP11,G2,P19,27-10-2022,2716,194
SP15,G1,P09,27-10-2022,7574,842
SP20,G6,P05,27-10-2022,931,52
SP21,G4,P04,27-10-2022,9499,500
SP23,G1,P09,27-10-2022,350,25
SP01,G6,P03,27-10-2022,371,20
SP12,G6,P17,27-10-2022,10367,432
SP09,G3,P13,27-10-2022,9597,600
SP17,G5,P08,27-10-2022,2443,102
SP04,G6,P18,27-10-2022,3556,123
SP17,G4,P07,27-10-2022,2457,82
SP04,G6,P14,27-10-2022,16170,952
SP05,G4,P10,27-10-2022,8456,302
SP08,G4,P05,27-10-2022,28,2
SP02,G2,P13,27-10-2022,10794,450
SP18,G4,P21,27-10-2022,7539,444
SP01,G6,P17,28-10-2022,2982,120
SP18,G2,P05,28-10-2022,6237,347
SP12,G3,P14,28-10-2022,11564,1285
SP15,G4,P05,28-10-2022,105,7
SP03,G1,P16,29-10-2022,10402,417
SP12,G5,P12,29-10-2022,20993,1235
SP07,G6,P08,29-10-2022,7658,383
SP25,G3,P05,29-10-2022,1981,105
SP25,G3,P09,29-10-2022,4816,402
SP09,G1,P22,29-10-2022,3661,147
SP09,G1,P10,29-10-2022,2688,128
SP01,G5,P18,29-10-2022,2534,80
SP08,G6,P05,29-10-2022,1820,91
SP13,G2,P21,29-10-2022,5432,388
SP15,G2,P08,30-10-2022,7189,400
SP13,G4,P01,30-10-2022,6188,207
SP06,G2,P17,30-10-2022,3283,150
SP21,G3,P02,30-10-2022,6524,502
SP07,G5,P18,30-10-2022,5180,192
SP09,G5,P15,30-10-2022,12838,803
SP02,G4,P01,30-10-2022,4648,194
SP08,G5,P22,30-10-2022,3031,127
SP01,G5,P20,30-10-2022,10990,785
SP09,G4,P12,30-10-2022,1078,72
SP09,G3,P14,30-10-2022,8218,822
SP22,G2,P15,30-10-2022,10381,944
SP03,G5,P01,30-10-2022,1085,41
SP03,G5,P15,30-10-2022,3052,191
SP10,G5,P01,03-11-2022,4214,151
SP11,G5,P19,03-11-2022,3178,245
SP13,G5,P19,03-11-2022,3066,384
SP19,G1,P12,03-11-2022,9485,949
SP12,G3,P04,03-11-2022,3955,264
SP24,G6,P03,03-11-2022,6538,312
SP07,G4,P01,03-11-2022,10178,329
SP18,G2,P17,03-11-2022,7882,359
SP06,G5,P05,03-11-2022,5943,372
SP06,G6,P02,03-11-2022,4088,256
SP07,G1,P10,03-11-2022,749,28
SP23,G1,P01,03-11-2022,13958,451
SP07,G1,P03,03-11-2022,5901,296
SP25,G4,P02,03-11-2022,6342,793
SP15,G2,P14,03-11-2022,315,19
SP03,G3,P15,03-11-2022,147,14
SP15,G2,P11,03-11-2022,10213,365
SP19,G2,P13,03-11-2022,8484,386
SP07,G3,P06,03-11-2022,532,26
SP18,G6,P04,03-11-2022,8785,550
SP05,G1,P20,03-11-2022,8001,572
SP21,G1,P09,03-11-2022,364,37
SP02,G1,P12,03-11-2022,2331,138
SP19,G2,P02,03-11-2022,7665,480
SP24,G5,P20,03-11-2022,2905,224
SP24,G6,P13,03-11-2022,6230,260
SP02,G4,P02,03-11-2022,2758,345
SP01,G1,P19,03-11-2022,2352,181
SP02,G6,P16,03-11-2022,2779,93
SP05,G4,P18,03-11-2022,7,1
SP10,G5,P07,04-11-2022,3213,111
SP20,G4,P04,04-11-2022,9275,489
SP05,G4,P04,04-11-2022,4368,199
SP17,G4,P10,04-11-2022,10633,409
SP08,G1,P04,04-11-2022,11319,708
SP03,G3,P20,04-11-2022,8799,518
SP18,G2,P10,04-11-2022,2695,104
SP02,G6,P14,04-11-2022,245,25
SP21,G4,P15,04-11-2022,3647,406
SP02,G1,P18,04-11-2022,6412,257
SP11,G4,P22,04-11-2022,2905,112
SP02,G3,P11,04-11-2022,13650,427
SP07,G1,P21,04-11-2022,623,37
SP02,G3,P19,04-11-2022,5131,514
SP02,G4,P09,04-11-2022,8722,970
SP22,G6,P15,05-11-2022,1211,87
SP13,G5,P02,05-11-2022,2002,126
SP05,G1,P12,05-11-2022,2100,175
SP02,G2,P15,05-11-2022,2765,231
SP20,G1,P16,05-11-2022,9198,318
SP25,G6,P03,05-11-2022,5852,391
SP23,G1,P10,05-11-2022,17892,746
SP12,G6,P07,05-11-2022,5117,223
SP14,G5,P03,05-11-2022,3024,144
SP17,G4,P20,05-11-2022,3479,174
SP11,G2,P13,05-11-2022,1554,74
SP23,G2,P03,05-11-2022,2884,145
SP18,G5,P20,05-11-2022,4774,299
SP12,G4,P12,05-11-2022,3556,238
SP03,G1,P02,05-11-2022,7742,484
SP04,G2,P12,05-11-2022,917,51
SP11,G4,P06,06-11-2022,8176,546
SP10,G6,P12,06-11-2022,14357,1026
SP06,G1,P07,06-11-2022,4669,187
SP01,G2,P18,06-11-2022,13608,504
SP06,G2,P06,06-11-2022,2933,140
SP15,G2,P03,06-11-2022,7056,471
SP23,G5,P03,06-11-2022,10024,627
SP03,G1,P11,06-11-2022,4438,154
SP09,G6,P02,07-11-2022,14413,1602
SP19,G4,P07,07-11-2022,4305,160
SP14,G4,P02,07-11-2022,1729,133
SP09,G6,P08,07-11-2022,91,5
SP05,G3,P12,07-11-2022,637,49
SP21,G2,P14,07-11-2022,10178,727
SP12,G5,P09,07-11-2022,1358,170
SP08,G6,P01,07-11-2022,3423,111
SP19,G5,P05,07-11-2022,4291,253
SP05,G3,P04,07-11-2022,4970,332
SP25,G3,P11,07-11-2022,6874,265
SP21,G5,P07,07-11-2022,4550,198
SP19,G4,P20,07-11-2022,1652,92
SP24,G4,P14,07-11-2022,1946,163
SP22,G6,P03,07-11-2022,8407,526
SP01,G6,P13,07-11-2022,2422,143
SP25,G2,P01,07-11-2022,4788,178
SP02,G5,P05,07-11-2022,294,17
SP12,G6,P06,10-11-2022,5453,390
SP15,G3,P22,10-11-2022,7378,352
SP13,G5,P14,10-11-2022,10710,670
SP15,G3,P03,10-11-2022,2807,156
SP25,G2,P09,10-11-2022,9044,754
SP25,G6,P01,10-11-2022,5446,195
SP21,G3,P05,10-11-2022,16065,1236
SP11,G3,P03,10-11-2022,3682,168
SP21,G6,P06,10-11-2022,2548,142
SP09,G4,P17,10-11-2022,3052,114
SP02,G1,P15,10-11-2022,623,52
SP23,G4,P19,10-11-2022,3738,468
